Unnamed: 0,Date,Open,High,Low,Close,Volume,Market.Cap,coin,Delta
130337,2018-01-10,0.292047,0.293178,0.246552,0.25062,"1,893,290","65,284,200",LMC,-0.14185045557735598
130338,2018-01-09,0.278906,0.325542,0.275494,0.29065,"4,073,130","62,331,900",LMC,0.0421073766788812
130339,2018-01-08,0.32755700000000004,0.328833,0.250859,0.28265,"2,906,500","73,175,400",LMC,-0.137096749573357
130340,2018-01-07,0.339541,0.34452699999999997,0.288729,0.329477,"3,287,210","75,837,000",LMC,-0.0296400140189254
130341,2018-01-06,0.344258,0.383274,0.317484,0.33978800000000003,"5,177,890","76,870,800",LMC,-0.0129844477107287
130342,2018-01-05,0.22909699999999997,0.382046,0.21939099999999997,0.33941,"11,603,200","51,133,700",LMC,0.481512197889977
130343,2018-01-04,0.23912399999999998,0.25201,0.201731,0.231436,"4,291,410","53,361,900",LMC,-0.0321506833274786
130344,2018-01-03,0.178964,0.24205900000000002,0.165737,0.237973,"5,656,440","39,925,200",LMC,0.329725531391788
130345,2018-01-02,0.191597,0.199729,0.155469,0.177965,"3,575,040","42,719,600",LMC,-0.0711493394990526
130346,2018-01-01,0.14485699999999999,0.19137200000000001,0.138981,0.187977,"3,183,640","32,292,600",LMC,0.297672877389425
130347,2017-12-31,0.127338,0.158432,0.11961199999999998,0.14527400000000001,"2,006,340","28,381,500",LMC,0.14085347657415698
130348,2017-12-30,0.156237,0.16715,0.11741900000000001,0.1286,"2,033,630","34,808,200",LMC,-0.17689151737424602
130349,2017-12-29,0.118068,0.178019,0.11431,0.156872,"4,266,620","26,294,200",LMC,0.32865806145611
130350,2017-12-28,0.123484,0.12468399999999999,0.10345499999999999,0.117572,"638,957","27,485,300",LMC,-0.0478766479867837
130351,2017-12-27,0.115448,0.130997,0.104984,0.12203599999999999,"1,087,800","25,691,800",LMC,0.0570646524842354
130352,2017-12-26,0.13387000000000002,0.136597,0.10459500000000001,0.113942,"1,852,600","29,784,100",LMC,-0.148860835138567
130353,2017-12-25,0.111042,0.148291,0.10554000000000001,0.13693,"2,987,130","24,694,600",LMC,0.233137011220979
130354,2017-12-24,0.099034,0.110553,0.08064,0.10879000000000001,"2,023,080","22,017,100",LMC,0.0985116222711392
130355,2017-12-23,0.075722,0.1106,0.075722,0.097808,"974,877","16,829,400",LMC,0.29167216925067996
130356,2017-12-22,0.100905,0.103323,0.0546,0.07474,"808,940","22,425,200",LMC,-0.259303305088945
130357,2017-12-21,0.08603999999999999,0.11133699999999999,0.085681,0.100244,"1,819,550","19,113,700",LMC,0.165086006508601
130358,2017-12-20,0.09390599999999999,0.098604,0.08128300000000001,0.08745800000000001,"947,149","20,859,300",LMC,-0.0686644090899411
130359,2017-12-19,0.092848,0.10598900000000001,0.08680700000000001,0.09540900000000001,"1,555,610","20,614,700",LMC,0.0275827158366362
130360,2017-12-18,0.082847,0.10008500000000001,0.079315,0.092008,"1,334,830","18,389,400",LMC,0.110577329293758
130361,2017-12-17,0.075767,0.09715700000000001,0.073663,0.082788,"1,944,470","16,814,400",LMC,0.0926656723903546
130362,2017-12-16,0.068824,0.076347,0.067503,0.075757,"602,061","15,266,800",LMC,0.100735208648146
130363,2017-12-15,0.076299,0.076299,0.062309,0.06767100000000001,"726,597","16,920,500",LMC,-0.113081429638659
130364,2017-12-14,0.068124,0.077208,0.065821,0.076184,"1,153,800","15,105,600",LMC,0.11831366331982901
130365,2017-12-13,0.065648,0.072754,0.063689,0.066537,"605,659","14,550,400",LMC,0.013541920545941999
130366,2017-12-12,0.061784000000000006,0.07082000000000001,0.05886,0.065594,"905,675","13,689,600",LMC,0.0616664508610644
130367,2017-12-11,0.054777,0.073102,0.054537,0.061587,"943,589","12,135,100",LMC,0.12432225204009001
130368,2017-12-10,0.06766699999999999,0.06766699999999999,0.051494000000000005,0.055929,"640,509","14,985,900",LMC,-0.17346712577770598
130369,2017-12-09,0.064738,0.079595,0.059414999999999996,0.06724400000000001,"809,381","14,331,400",LMC,0.038709876733912005
130370,2017-12-08,0.061801,0.069772,0.052989999999999995,0.063503,"746,847","13,678,900",LMC,0.0275400074432453
130371,2017-12-07,0.07762899999999999,0.082497,0.058324,0.062693,"1,522,720","17,177,000",LMC,-0.19240232387380998
130372,2017-12-06,0.0898,0.096837,0.073818,0.077625,"2,733,750","19,861,300",LMC,-0.135579064587973
