Unnamed: 0,Date,Open,High,Low,Close,Volume,Market.Cap,coin,Delta
500000,2018-01-10,0.014458000000000002,0.015119999999999998,0.010237999999999999,0.013647999999999999,"1,531","57,906",ELS,-0.0560243463826255
500001,2018-01-09,0.014306999999999999,0.022968000000000002,0.011187,0.014438999999999999,"3,968","57,299",ELS,0.00922625288320404
500002,2018-01-08,0.019216,0.0194,0.013104,0.015553999999999998,"3,309","76,961",ELS,-0.19057035803497102
500003,2018-01-07,0.015482,0.019488,0.010394,0.019243,"5,617","62,007",ELS,0.24292727037850398
500004,2018-01-06,0.017662999999999998,0.021371,0.009544,0.015493999999999999,"2,203","70,742",ELS,-0.122799071505407
500005,2018-01-05,0.010779,0.021902,0.010603,0.017649,"2,204","43,169",ELS,0.6373504035624828
500006,2018-01-04,0.010191,0.01766,0.008333,0.010776,"4,304","40,816",ELS,0.0574035914041802
500007,2018-01-03,0.01083,0.012713,0.008088,0.010136,"2,337","43,375",ELS,-0.0640812557710065
500008,2018-01-02,0.020791999999999998,0.021311,0.009425,0.010869,"3,418","83,273",ELS,-0.47725086571758396
500009,2018-01-01,0.018875,0.021149,0.014711000000000002,0.020794,"2,379","75,594",ELS,0.101668874172185
500010,2017-12-31,0.0267,0.0308,0.016799,0.018802000000000003,"4,216","106,935",ELS,-0.295805243445693
500011,2017-12-30,0.046386000000000004,0.046402,0.017499,0.026992000000000002,"16,040","185,778",ELS,-0.418100288880266
500012,2017-12-29,0.033131,0.250686,0.018682,0.046504000000000004,"833,528","132,689",ELS,0.40364009537895
500013,2017-12-28,0.026842,0.054224,0.018306,0.029211,"32,403","107,505",ELS,0.0882572088517994
500014,2017-12-27,0.006176,0.02793,0.0061270000000000005,0.026899,"20,540","24,737",ELS,3.35540803108808
500015,2017-12-26,0.006965000000000001,0.007764,0.0054600000000000004,0.0061719999999999995,91,"27,894",ELS,-0.11385498923187401
500016,2017-12-25,0.004085,0.007214,0.0038469999999999997,0.006972,"1,950","16,361",ELS,0.7067319461444309
500017,2017-12-24,0.004528,0.005850999999999999,0.003686,0.004043,511,"18,135",ELS,-0.107111307420495
500018,2017-12-23,0.00524,0.006239,0.004458,0.004479,93,"20,987",ELS,-0.145229007633588
500019,2017-12-22,0.004557,0.005634,0.002425,0.0051909999999999994,440,"18,250",ELS,0.13912661838929097
500020,2017-12-21,0.003956,0.004594,0.003635,0.004541,58,"15,844",ELS,0.147876643073812
500021,2017-12-20,0.004228,0.00428,0.003783,0.003946,10,"16,935",ELS,-0.0666982024597919
500022,2017-12-19,0.004592000000000001,0.004608,0.00324,0.004233,54,"18,391",ELS,-0.0781794425087108
500023,2017-12-18,0.006887000000000001,0.006887000000000001,0.004481000000000001,0.004588,99,"27,585",ELS,-0.333817337011761
500024,2017-12-17,0.004674,0.007088,0.00462,0.006867,837,"18,721",ELS,0.469191270860077
500025,2017-12-16,0.006706,0.00707,0.004229,0.004674,188,"26,857",ELS,-0.30301222785565196
500026,2017-12-15,0.0049759999999999995,0.007112,0.004975,0.006696,"2,244","19,930",ELS,0.345659163987138
500027,2017-12-14,0.002456,0.0049770000000000005,0.0024289999999999997,0.0049689999999999995,122,"9,838",ELS,1.02320846905537
500028,2017-12-13,0.0034549999999999997,0.0035009999999999998,0.002447,0.002464,50,"13,838",ELS,-0.286830680173661
500029,2017-12-12,0.003536,0.004520000000000001,0.0034460000000000003,0.003452,217,"14,161",ELS,-0.0237556561085972
500030,2017-12-11,0.004422,0.004906000000000001,0.0035240000000000002,0.0035240000000000002,130,"17,709",ELS,-0.20307553143374
500031,2017-12-10,0.0048119999999999994,0.0051,0.004006,0.004454,123,"19,272",ELS,-0.074397339983375
500032,2017-12-09,0.0050420000000000005,0.005168,0.004136,0.004793,466,"20,192",ELS,-0.0493851646172152
500033,2017-12-08,0.00295,0.005625,0.002928,0.005047,283,"11,816",ELS,0.710847457627119
500034,2017-12-07,0.004533,0.005589,0.0034630000000000004,0.0034630000000000004,649,"18,154",ELS,-0.23604676814471598
500035,2017-12-06,0.003861,0.005374,0.003861,0.004541,608,"15,464",ELS,0.17612017612017603
500036,2017-12-05,0.003963,0.004627,0.0038659999999999996,0.00387,"1,844","15,872",ELS,-0.0234670704012113
500037,2017-12-04,0.004384000000000001,0.004481000000000001,0.0037020000000000004,0.003954999999999999,116,"17,559",ELS,-0.0978558394160583
500038,2017-12-03,0.003826,0.004477,0.0036,0.004370000000000001,205,"15,324",ELS,0.142185049660219
500039,2017-12-02,0.00381,0.004125,0.0037549999999999997,0.003822,65,"15,257",ELS,0.0031496062992125602
500040,2017-12-01,0.004697,0.00472,0.003311,0.0038130000000000004,202,"18,811",ELS,-0.188205237385565
500041,2017-11-30,0.004619,0.005025,0.0030600000000000002,0.00472,129,"18,501",ELS,0.0218662048062352
500042,2017-11-29,0.003475,0.005156,0.003475,0.00455,71,"13,917",ELS,0.30935251798561203
500043,2017-11-28,0.003414,0.004536999999999999,0.0033810000000000003,0.003478,294,"13,675",ELS,0.0187463386057411
500044,2017-11-27,0.004286,0.004464,0.0033200000000000005,0.003406,637,"17,166",ELS,-0.20531964535697603
500045,2017-11-26,0.004286,0.004386,0.003781,0.004285,90,"17,164",ELS,-0.000233317778814777
500046,2017-11-25,0.002873,0.004375,0.002779,0.004375,338,"11,508",ELS,0.5227984684998259
500047,2017-11-24,0.002813,0.003985,0.00268,0.002879,178,"11,266",ELS,0.0234624955563456
500048,2017-11-23,0.002797,0.0031100000000000004,0.002755,0.002817,200,"11,200",ELS,0.00715051841258493
500049,2017-11-22,0.0028399999999999996,0.00322,0.0027949999999999997,0.002797,73,"11,374",ELS,-0.0151408450704226
500050,2017-11-21,0.003461,0.003464,0.002729,0.002833,180,"13,863",ELS,-0.181450447847443
500051,2017-11-20,0.0037799999999999995,0.003782,0.002623,0.003461,166,"15,141",ELS,-0.0843915343915344
500052,2017-11-19,0.002959,0.0038880000000000004,0.002542,0.003782,463,"11,851",ELS,0.27813450490030395
500053,2017-11-18,0.0027670000000000004,0.003145,0.0025859999999999998,0.0029649999999999998,163,"11,083",ELS,0.0715576436573908
500054,2017-11-17,0.00251,0.003934,0.002207,0.002778,522,"10,054",ELS,0.106772908366534
500055,2017-11-16,0.0013880000000000001,0.0061979999999999995,0.0013570000000000001,0.002514,"7,064","5,557",ELS,0.8112391930835741
500056,2017-11-15,0.001256,0.001727,0.001157,0.0013800000000000002,92,"5,031",ELS,0.0987261146496815
