Unnamed: 0,Date,Open,High,Low,Close,Volume,Market.Cap,coin,Delta
590175,2018-01-10,0.0050100000000000006,0.006881,0.004081,0.00642,"27,481",-,FAP,0.281437125748503
590176,2018-01-09,0.002104,0.007209,0.0015140000000000002,0.005005,"34,680",-,FAP,1.37880228136882
590177,2018-01-08,0.001189,0.002187,0.00117,0.0021100000000000003,"6,650",-,FAP,0.774600504625736
590178,2018-01-07,0.001371,0.0015970000000000001,0.001185,0.001188,991,-,FAP,-0.13347921225382903
590179,2018-01-06,0.001486,0.001557,0.001184,0.001372,"1,408",-,FAP,-0.0767160161507402
590180,2018-01-05,0.001076,0.001559,0.001066,0.001484,712,-,FAP,0.379182156133829
590181,2018-01-04,0.001467,0.0016539999999999999,0.001037,0.001076,"1,797",-,FAP,-0.266530334014997
590182,2018-01-03,0.001385,0.001594,0.00108,0.001588,"2,794",-,FAP,0.146570397111913
590183,2018-01-02,0.001227,0.0015400000000000001,0.000953,0.001372,781,-,FAP,0.118174409127954
590184,2018-01-01,0.000982,0.001384,0.000915,0.0013650000000000001,429,-,FAP,0.3900203665987779
590185,2017-12-31,0.001176,0.001464,0.0009789999999999998,0.0009789999999999998,995,-,FAP,-0.167517006802721
590186,2017-12-30,0.0014089999999999999,0.001492,0.0008060000000000001,0.001187,"2,025",-,FAP,-0.157558552164656
590187,2017-12-29,0.0010710000000000001,0.001516,0.0010199999999999999,0.001411,"1,829",-,FAP,0.317460317460317
590188,2017-12-28,0.001265,0.001325,0.001041,0.0010609999999999999,784,-,FAP,-0.161264822134387
590189,2017-12-27,0.000968,0.001486,0.0009130000000000001,0.001268,"1,232",-,FAP,0.30991735537190096
590190,2017-12-26,0.001536,0.001714,0.000811,0.000968,"5,599",-,FAP,-0.3697916666666671
590191,2017-12-25,0.0019760000000000003,0.001983,0.001143,0.0015300000000000001,"6,606",-,FAP,-0.225708502024292
590192,2017-12-24,0.0029230000000000003,0.0029230000000000003,0.0013,0.001956,"7,383",-,FAP,-0.330824495381457
590193,2017-12-23,0.005929,0.005929,0.00086,0.002891,"97,462",-,FAP,-0.5123966942148761
590194,2017-12-22,0.000947,0.0036880000000000003,0.000768,0.0036880000000000003,"578,097",-,FAP,2.8944033790918704
590195,2017-12-21,0.001137,0.001546,0.0009220000000000001,0.000944,131,-,FAP,-0.169744942832014
590196,2017-12-20,0.001602,0.0016059999999999998,0.001009,0.001135,43,-,FAP,-0.291510611735331
590197,2017-12-19,0.001911,0.006268999999999999,0.001426,0.001604,771,-,FAP,-0.160648874934589
590198,2017-12-18,0.0017219999999999998,0.001929,0.001645,0.0019089999999999999,486,-,FAP,0.108594657375145
590199,2017-12-17,0.002337,0.002337,0.001698,0.0017170000000000002,8,-,FAP,-0.26529738981600304
590200,2017-12-16,0.002647,0.00266,0.0014119999999999998,0.0023420000000000003,863,-,FAP,-0.11522478277295099
590201,2017-12-15,0.002322,0.005136,0.002322,0.00511,77,-,FAP,1.2006890611541798
590202,2017-12-14,0.003812,0.003832,0.002274,0.0023190000000000003,244,-,FAP,-0.3916579223504721
590203,2017-12-13,0.011955,0.011995,0.003797,0.003824,948,-,FAP,-0.680133835215391
590204,2017-12-12,0.004546,0.004795000000000001,0.004439,0.004679,493,-,FAP,0.0292564892212935
590205,2017-12-11,0.011016,0.011946,0.004531,0.004531,744,-,FAP,-0.588689179375454
590206,2017-12-10,0.010598999999999999,0.011371,0.010357,0.011067,188,-,FAP,0.0441551089725445
590207,2017-12-09,0.00996,0.010997,0.00996,0.010651,1,-,FAP,0.0693775100401607
590208,2017-12-08,0.011645,0.011659000000000001,0.008232999999999999,0.009961,2,-,FAP,-0.14461142121082002
590209,2017-12-07,0.017098,0.017266,0.009676,0.011622,433,-,FAP,-0.320271376769213
590210,2017-12-06,0.007862000000000001,0.024836,0.007862000000000001,0.017153,"1,660",-,FAP,1.181760366319
590211,2017-12-05,0.006528,0.007941,0.006436,0.00788,73,-,FAP,0.20710784313725503
590212,2017-12-04,0.0068260000000000005,0.0069370000000000005,0.006097,0.006515000000000001,36,-,FAP,-0.0455610899501904
590213,2017-12-03,0.006208,0.007195,0.0045579999999999996,0.006803,1,-,FAP,0.0958440721649485
590214,2017-12-02,0.006252000000000001,0.006381,0.006104999999999999,0.006202,20,-,FAP,-0.007997440818937891
590215,2017-11-30,0.0065969999999999996,0.007159,0.0061189999999999994,0.0065829999999999994,1,-,FAP,-0.0021221767470062302
590216,2017-11-29,0.009828,0.010440999999999999,0.006217,0.006502,41,-,FAP,-0.33842083842083803
590217,2017-11-28,0.011999,0.013696999999999999,0.009748,0.009838,241,-,FAP,-0.18009834152846102
590218,2017-11-27,0.011368000000000001,0.011988,0.011368000000000001,0.011968000000000001,25,-,FAP,0.0527797325826882
590219,2017-11-26,0.010583,0.011609,0.010570999999999999,0.011365,5,-,FAP,0.0738920910894831
590220,2017-11-25,0.010454999999999999,0.010587000000000001,0.010429,0.010587000000000001,8,-,FAP,0.0126255380200859
590221,2017-11-24,0.018902000000000002,0.025562,0.018568,0.025417,141,-,FAP,0.344672521426304
590222,2017-11-23,0.014085,0.019502000000000002,0.008144,0.018951,452,-,FAP,0.345473908413205
590223,2017-11-22,0.028692000000000002,0.028919,0.013653,0.014088,"4,733",-,FAP,-0.5089920535340859
590224,2017-11-21,0.015247,0.029656000000000002,0.01492,0.028655,"20,672",-,FAP,0.8793861087427041
590225,2017-11-20,0.014478,0.015327,0.014305000000000002,0.015244,"8,310",-,FAP,0.0529078602016854
590226,2017-11-19,0.014015999999999999,0.014601,0.013854,0.014485,26,-,FAP,0.0334617579908675
590227,2017-11-18,0.014066999999999998,0.015216999999999998,0.013637,0.014041999999999999,64,-,FAP,-0.00177720907087503
590228,2017-11-17,0.013963999999999999,0.022713999999999998,0.013848,0.014121000000000002,"2,417",-,FAP,0.0112431967917502
590229,2017-11-16,0.012707,0.014244999999999999,0.012423,0.013986000000000002,32,-,FAP,0.10065318328480401
590230,2017-11-15,0.019835,0.021547,0.012056,0.012641,"1,435",-,FAP,-0.362692210738593
590231,2017-11-14,0.022391,0.023492,0.011035,0.019821000000000002,7,-,FAP,-0.11477825912196901
590232,2017-11-13,0.016225,0.030125,0.016225,0.022392,294,-,FAP,0.38009244992295793
590233,2017-11-12,0.015823,0.016653,0.013781,0.0162,305,-,FAP,0.0238260759653668
590234,2017-11-11,0.008690999999999999,0.01617,0.007462000000000001,0.015835,46,-,FAP,0.8219997698768841
590235,2017-11-10,0.006567,0.009812999999999999,0.00451,0.008721,5,-,FAP,0.32800365463682
590236,2017-11-09,0.009789,0.017725,0.006523999999999999,0.006551,241,-,FAP,-0.330779446317295
590237,2017-11-08,0.008688,0.009996,0.008637,0.009817,52,-,FAP,0.129949355432781
590238,2017-11-07,0.030113,0.030667000000000003,0.008549,0.008716,77,-,FAP,-0.71055690233454
590239,2017-11-06,0.014713,0.032668,0.014152000000000001,0.030073000000000003,742,-,FAP,1.04397471623734
