Unnamed: 0,Date,Open,High,Low,Close,Volume,Market.Cap,coin,Delta
61443,2018-01-10,0.251296,0.257693,0.200469,0.21013600000000002,"55,184,500","258,631,000",MANA,-0.16379090793327403
61444,2018-01-09,0.23041999999999999,0.28885700000000003,0.23041999999999999,0.24926399999999999,"106,775,000","237,146,000",MANA,0.0817810953910251
61445,2018-01-08,0.232708,0.239943,0.16933900000000002,0.230949,"66,688,700","239,501,000",MANA,-0.0075588290905341
61446,2018-01-07,0.182177,0.25654,0.182177,0.23128200000000002,"97,849,900","187,495,000",MANA,0.269545551853417
61447,2018-01-06,0.166266,0.19078699999999998,0.16578299999999999,0.18301199999999998,"52,641,200","171,119,000",MANA,0.10071812637580801
61448,2018-01-05,0.197908,0.20872,0.155591,0.165527,"51,203,300","203,685,000",MANA,-0.163616427835156
61449,2018-01-04,0.155405,0.20845100000000003,0.14235,0.200037,"67,030,700","353,352,000",MANA,0.287197966603391
61450,2018-01-03,0.10499800000000001,0.181478,0.099534,0.1559,"87,955,800","238,740,000",MANA,0.484790186479743
61451,2018-01-02,0.099992,0.112094,0.099742,0.10531700000000001,"38,891,400","227,357,000",MANA,0.0532542603408272
61452,2018-01-01,0.102747,0.106128,0.094546,0.100121,"26,634,900","233,621,000",MANA,-0.025557923832326
61453,2017-12-31,0.098049,0.10647899999999999,0.09325,0.101999,"22,450,300","222,941,000",MANA,0.0402859794592501
61454,2017-12-30,0.089502,0.10293599999999999,0.083959,0.097538,"31,693,900","203,505,000",MANA,0.0897857031127796
61455,2017-12-29,0.08859199999999999,0.098,0.084899,0.08910599999999999,"27,314,200","201,436,000",MANA,0.005801878273433271
61456,2017-12-28,0.082601,0.089407,0.075512,0.087903,"25,564,800","187,815,000",MANA,0.0641880848900135
61457,2017-12-27,0.08616900000000001,0.089305,0.080489,0.082855,"22,112,000","195,928,000",MANA,-0.0384593067112302
61458,2017-12-26,0.091237,0.097212,0.082629,0.085546,"22,235,900","207,451,000",MANA,-0.0623760097328935
61459,2017-12-25,0.087198,0.094341,0.085768,0.091349,"23,472,400","198,267,000",MANA,0.0476043028509828
61460,2017-12-24,0.09008300000000001,0.09008300000000001,0.077836,0.0865,"15,225,600","204,826,000",MANA,-0.0397744302476605
61461,2017-12-23,0.08731699999999999,0.10223600000000001,0.08426900000000001,0.089723,"13,654,300","198,537,000",MANA,0.0275547716939427
61462,2017-12-22,0.109197,0.11116400000000001,0.065969,0.08665199999999999,"13,500,100","248,287,000",MANA,-0.20646171598120802
61463,2017-12-21,0.115505,0.127863,0.104379,0.108713,"31,402,900","262,631,000",MANA,-0.0588026492359637
61464,2017-12-20,0.105879,0.12904300000000002,0.093448,0.11606,"39,253,200","240,742,000",MANA,0.09615693385846101
61465,2017-12-19,0.11861400000000001,0.119664,0.10039400000000001,0.106296,"26,908,500","269,699,000",MANA,-0.10384946127775802
61466,2017-12-18,0.10541600000000001,0.12076700000000001,0.097714,0.118477,"35,151,500","239,691,000",MANA,0.12389959778401802
61467,2017-12-17,0.100363,0.112069,0.098359,0.105229,"30,798,500","228,201,000",MANA,0.0484840030688601
61468,2017-12-16,0.107021,0.11705499999999999,0.098238,0.099848,"44,178,300","243,339,000",MANA,-0.0670242288896572
61469,2017-12-15,0.12909600000000002,0.131448,0.103128,0.10562300000000001,"53,640,700","293,533,000",MANA,-0.181825927991572
61470,2017-12-14,0.123384,0.148024,0.10453599999999999,0.13058699999999998,"98,743,500","280,545,000",MANA,0.0583787200933672
